ops	public	0	14-02-2020
ops	pg_catalog	11	14-02-2020
ops	tbnsales	1791	14-02-2020
ops	pg_toast	69	14-02-2020
ops	fcbapp	0	14-02-2020
ops	fcbtest	0	14-02-2020
ops	fcbmaint	0	14-02-2020
ops	testfileupload	0	14-02-2020
ops	jiritsu_test	0	14-02-2020
ops	clustermetrics	11	14-02-2020
ops	information_schema	0	14-02-2020
